id,name,location,type, price sale ,bathrooms,price
1772,"2BR 2-Storey Townhouse for Sale in Compostela, Cebu at Amoa | AMITA - Mid","Tamiao, Compostela",Sale,,2,"4,389,000"
1773,"RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Criselle 63sqm","Emilio Vergara Hwy Santa Arcadia, Cabanatuan",Sale,,1,"4,393,000"
1774,"Affordable House & Lot with Complete Amenities for Sale in Santa Maria, Bulacan","San Vicente, Santa Maria",Sale,,2,"4,400,000"
1775,"Affordable House & Lot with Complete Amenities for Sale in Santa Maria, Bulacan","San Vicente, Santa Maria",Sale,,2,"4,400,000"
1776,"Affordable Elegant House and Lot For Sale in Fleur De Lis Village, Tuguegarao","Fluer De Lis Village Larion Alto, Tuguegarao",Sale,,2,"4,400,000"
1777,"RFO 2BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Criselle 63sqm","Longos, Malolos",Sale,,1,"4,414,000"
1778,"RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Reana 64sqm","Emilio Vergara Hwy Santa Arcadia, Cabanatuan",Sale,,1,"4,432,000"
1779,"2 Bedroom, 2 Storey House and Lot for Sale in Alaminos Laguna (1st Class Subd.)","Barangay II, Alaminos",Sale,,2,"4,433,750"
1780,3-Bedroom House and Lot for Sale in Pavia Iloilo at Parc Regency Residences | MADELYN Model,"Ungka II, Pavia",Sale,,2,"4,436,364"
1781,For Sale: Single Attached 3 bedrooms in Caloocan nr in SM Fairview with parking,"Saranay Road Bagumbong Caloocan City Bagumbong, Caloocan",Sale,,2,"4,438,000"
1782,"For Sale RFO 2BR 2-Storey House and Lot in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Criselle 63sqm","Emilio Vergara Hwy Santa Arcadia, Cabanatuan",Sale,,1,"4,454,000"
1783,"For Sale RFO 2BR 2-Storey House and Lot in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Criselle 63sqm","Emilio Vergara Hwy Santa Arcadia, Cabanatuan",Sale,,1,"4,454,000"
1784,"RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Mika 63sqm","Emilio Vergara Hwy Santa Arcadia, Cabanatuan",Sale,,1,"4,458,000"
1785,"RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Mika 63sqm","Emilio Vergara Hwy Santa Arcadia, Cabanatuan",Sale,,1,"4,458,000"
1786,"2BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Ezabelle","Longos, Malolos",Sale,,1,"4,466,000"
1787,"New Fields Phase 2 | 2BR House and Lot for Sale in Teresa, Rizal | Futura by Filinvest","Manna East Dalig, Teresa",Sale,,1,"4,470,800"
1788,for sale alli house and lot 2 bedroom at  camella butuan city,"Camella Prima Butuan, Barangay Ampayon, Butuan City Ampayon, Butuan",Sale,,1,"4,480,180"
1789,RFO 2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Ezabelle 63sqm,"Camella Tarlac Access Rd. Maliwalo, Tarlac",Sale,,1,"4,488,000"
1790,"House for Sale in Llano Subdivision, Caloocan City","Llano Road Llano, Caloocan",Sale,,2,"4,500,000"
1791,House and Lot for Sale,Caloocan,Sale,,1,"4,500,000"
1792,"House For Sale (RFO) Antonina Expanded - Valley Verde Villas, Lipa City Batangas","Mabini, Lipa",Sale,,2,"4,500,000"
1793,"4 Bedroom House and Lot for sale in General Trias, Cavite. near Tagaytay","Panungyanan, General Trias",Sale,,2,"4,500,000"
1794,"For Sale: Affordable 3 Bedroom Townhouse at Sea Breeze Residene, Talisay","Pooc, Talisay",Sale,,2,"4,500,000"
1795,3 Bedroom House and Lot (Unna Regular) at Phirst Park Homes Calamba,"Kaunlaran Rd Palo-Alto, Calamba",Sale,,2,"4,500,505"
1796,2BR 2-Storey Townhouse for Sale in Tarlac City at Camella Tarlac | Arielle EU 98sqm,"Camella Tarlac Access Rd. Maliwalo, Tarlac",Sale,,1,"4,540,000"
1797,"RFO 2BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Mika SF","Aningway Sacatihan, Subic",Sale,,1,"4,594,000"
1798,"Pre-selling 2-Storey Townhouse For Sale at Molino VII, Bacoor, Cavite","Molino VII, Bacoor",Sale,,2,"4,600,000"
1799,"2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Ezabelle 63sqm","Emilio Vergara Hwy Santa Arcadia, Cabanatuan",Sale,,1,"4,608,000"
1800,"RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Mika 60sqm","Emilio Vergara Hwy Santa Arcadia, Cabanatuan",Sale,,1,"4,633,000"
1801,READY FOR OCCUPANCY 2- bedroom townhouse for sale in Consolacion Cebu,"Nangka, Consolacion, Central Visayas, Philippines Nangka, Consolacion",Sale,,2,"4,638,990"
1802,"For Sale rent to own Townhouse near Patts College, SM BF, Jaka Plaza, Parañaque","San Isidro, Paranaque",Sale,,2,"4,660,000"
1803,"Ventura Real | Sapphire 2BR House for Sale in Calamba, Laguna | Futura by Filinvest","Pueblo Solana in Ciudad de Calamba Bubuyan, Calamba",Sale,,1,"4,678,200"
1804,Prime Two Storey Fourplex 4 Bedroom For Sale along C6 Highway Taytay Rizal,"San Juan, Taytay",Sale,,4,"4,700,000"
1805,"2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Bella 88sqm","MacArthur Hwy Anonas, Urdaneta",Sale,,2,"4,706,000"
1806,"2BR House and Lot for Sale in Mexico, Pampanga | Flavorscapes at The Lakeshore, Nest","Divisoria, Mexico",Sale,,2,"4,710,000"
1807,"4.75M 3BR Townhouse Unit with 1 Car Garage for Sale in Fairview, Quezon City","Fairview, Quezon City",Sale,,2,"4,750,000"
1808,"L-R-1-900- Acquired Property for Sale in Lot 15159, Pinsal Falls Road, Brgy. Laslasong Sur, Santa Maria, Ilocos Sur","Laslasong Sur, Santa Maria",Sale,,,"4,763,300"
1809,"M-R-3-36- Acquired Property for Sale in Unit 301 Makati South Hills Condominium, East Service Road, Brgy. San Martin de Porres, Parañaque City (w/ Parking slot) - Retail","San Martin de Porres, Paranaque",Sale,,,"4,770,850"
1810,"3BR Single Attached House and Lot for Sale in Cabanatuan, Nueva Ecija at Ajoya Cabanatuan","Valle Cruz, Cabanatuan",Sale,,2,"4,772,388"
1811,"OG 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Ezabelle 64sqm","Emilio Vergara Hwy Santa Arcadia, Cabanatuan",Sale,,1,"4,787,000"
1812,"OG 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Ezabelle 64sqm","Emilio Vergara Hwy Santa Arcadia, Cabanatuan",Sale,,1,"4,787,000"
1813,"Fully Furnished 4 Bedroom House and Lot For Sale in Mandurriao, Iloilo City","Mandurriao, Iloilo",Sale,,2,"4,800,000"
1814,"2BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Bella SF 88sqm","Aningway Sacatihan, Subic",Sale,,2,"4,866,000"
1815,2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Frielle 88sqm,"Camella Tarlac Access Rd. Maliwalo, Tarlac",Sale,,1,"4,872,000"
1816,"3BR Single Detached House and Lot for Sale in Cabanatuan, Nueva Ecija at Ajoya Cabanatuan","Valle Cruz, Cabanatuan",Sale,,2,"4,896,200"
1817,"2 Bedroom House for Sale in San Pedro, Laguna - Southview Homes","San Vicente, San Pedro",Sale,,1,"4,900,000"
1818,"RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Marga 60sqm","Emilio Vergara Hwy Santa Arcadia, Cabanatuan",Sale,,1,"4,904,000"
1819,Dagupan City 3BR Customized & Modern Design House and Lot Package,"Bonuan Boquig, Dagupan",Sale,,2,"4,920,000"
1820,"3BR Single Attached House and Lot for Sale in Lipa, Batangas | The Villages at Lipa - Brook Village, SA65","Bugtong Na Pulo, Lipa",Sale,,1,"4,928,000"
1821,RFO 2BR 2-Storey Townhouse for Sale in Tarlac City at Camella Tarlac | Arielle EU 115sqm,"Camella Tarlac Access Rd. Maliwalo, Tarlac",Sale,,1,"4,944,000"
1822,RFO 2BR 2-Storey Townhouse for Sale in Tarlac City at Camella Tarlac | Arielle EU 115sqm,"Camella Tarlac Access Rd. Maliwalo, Tarlac",Sale,,1,"4,944,000"
1823,"RFO 2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Ezabelle 63sqm","MacArthur Hwy Anonas, Urdaneta",Sale,,1,"4,948,000"
1824,"BTS 2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Ezabelle 63sqm","MacArthur Hwy Anonas, Urdaneta",Sale,,1,"4,998,000"
1825,[05365-N-315] House & Lot for sale in Roxas District at Quezon City Metro Manila,"#91 ( Lot 16 Block LCH-1 ) Waling-Waling Street Roxas District Quezon City Metro Manila Roxas, Quezon City",Sale,,,"5,000,000"
1826,"For Sale! Nuvali Townhouse Brand New Unit P700k discount in Calamba, Laguna","Canlubang, Calamba",Sale,,2,"5,000,000"
1827,"2BR Fairway Townhouse For Sale in Canyon Woods Residential, Laurel","San Gregorio, Laurel",Sale,,3,"5,000,000"
1828,house and lot for sale id 14869,"Isugan, Bacong, Central Visayas, Philippines Isugan, Bacong",Sale,,2,"5,000,000"
1829,AVIDA VILLAGE CERISE NUVALI Newly-Renovated House for Starting Family FOR SALE!,"Block 20 Lot 10 Copper St., Avida Village Cerise Nuvali Canlubang, Calamba",Sale,,1,"5,000,000"
1830,"For Sale: Bungalow House & Lot in Valencia Estates, Valencia, Bukidnon","Valencia Estates, Valencia, Bukidnon Lumbo, Vallencia",Sale,,2,"5,000,000"
1831,"For Sale: 3-BR Two-Storey House and Lot (San Fernando City, Pampanga)","Del Carmen, San Fernando",Sale,,2,"5,000,000"
1832,2 Bedroom Townhouse Unit for Sale at Quezon City in July Extension,"Project 8, Quezon City",Sale,,1,"5,000,000"
1833,"For Sale: 3 Bedroom 2 story single attached house and lot in Carmona, Cavite","Stone Bridge Estates Mabuhay, Carmona",Sale,,2,"5,001,920"
1834,Townhouse for sale at Sunrise Alexa Subdivision Hills (Daisy Model),"Dely St Muntingdilaw, Antipolo",Sale,,2,"5,002,500"
1835,3 Bedroom House and Lot at Celestis 2 in Antipolo Rizal (Inner),"San Luis, Antipolo",Sale,,2,"5,017,800"
1836,Idesia Lipa 01/24 Update | 2 Bedrooms Single Attached House and Lot For Sale,"Inosloban, Lipa",Sale,,1,"5,026,399"
1837,2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Frielle 99sqm,"Camella Tarlac Access Rd. Maliwalo, Tarlac",Sale,,1,"5,031,000"
1838,Dagupan City 3BR Customized & Modern Design House and Lot Package,"Bonuan Boquig, Dagupan",Sale,,2,"5,040,000"
1839,"Ready For You: 2BR 2-Storey Townhouse (Amita) for Sale in Compostela, Cebu at Amoa at  45,824 monthly amortization","Tamiao, Compostela",Sale,,2,"5,049,000"
1840,RFO 2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Frielle 91sqm,"Camella Tarlac Access Rd. Maliwalo, Tarlac",Sale,,1,"5,074,000"
1841,"2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Bella 88sqm","Emilio Vergara Hwy Santa Arcadia, Cabanatuan",Sale,,2,"5,079,000"
1842,"L-R-1-1174: Acquired Property  for Sale in Lot 24, Block 17, corner of Gomez and Ramirez Sts., San Antonio Heights, Phase 3, Brgy. San Antonio, Santo Tomas, Batangas","San Antonio, Santo Tomas",Sale,,,"5,085,600"
1843,For Sale Ready For Occupancy Affordable Townhouse in Quezon City,"Bagbag, Quezon City",Sale,,2,"5,116,623"
1844,"L-R-1-190- Acquired Property for Sale in Lot 3-B, Brgy. Awai, San Jacinto, Pangasinan (No TD on Improvement) - Retail","Awai, San Jacinto",Sale,,,"5,142,000"
1845,RFO 2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Ezabelle Combo Lot 96sqm,"Camella Tarlac Access Rd. Maliwalo, Tarlac",Sale,,1,"5,174,000"
1846,RFO 2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Ezabelle Combo Lot 96sqm,"Camella Tarlac Access Rd. Maliwalo, Tarlac",Sale,,1,"5,174,000"
1847,"3 Bedroom Townhouse for sale in Sierra Manor Residences at San Isidro, Rizal","Don Mariano Ave San Isidro, Angono",Sale,,2,"5,177,819"
1848,"RFO 2BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Mika","Longos, Malolos",Sale,,1,"5,179,000"
1849,"For Sale 3BR Single Attached-Complete House and Lot in Santa Maria, Bulacan at North Orchard Residences","Caysio Rd. Caysio, Santa Maria",Sale,,2,"5,183,808"
1850,"3BR Single Attached-Complete House and Lot for Sale in Santa Maria, Bulacan at North Orchard Residences","Caysio Rd. Caysio, Santa Maria",Sale,,2,"5,183,808"
1851,"3BR Single Attached-Complete House and Lot for Sale in Santa Maria, Bulacan | North Orchard Residences","Caysio Rd. Caysio, Santa Maria",Sale,,2,"5,183,808"
1852,For Sale RFO 2BR 2-Storey House and Lot in Tarlac City at Camella Tarlac | Ezabelle Combo Lot 96sqm,"Camella Tarlac Access Rd. Maliwalo, Tarlac",Sale,,1,"5,192,000"
1853,[04750-O-318] Townhouse for sale in Cuesta Verde Executive Village at Antipolo City Rizal,"Lot 10 Block 21 Coolidge Street Cuesta Verde Executive Village Phase 2 Barangay Dalig Antipolo City Rizal Dalig, Antipolo",Sale,,6,"5,200,000"
1854,"Ready For Occupancy RFO 4 Bedrooms Aircons House Sale in Carmona, Cavite","Lantic, Carmona",Sale,,2,"5,232,628"
1855,"BIG DISCOUNT (up to 500k)! For Sale 3BR Single Attached House and Lot at PTC Suncrest in Imus, Cavite | Rosanna Model","Carsadang Bago I, Imus",Sale,,2,"5,234,791"
1856,"BIG DISCOUNT (up to 500k)! For Sale 3-Bedroom Single Attached House and Lot at PTC Suncrest in Imus, Cavite | Rosanna Model","Carsadang Bago I, Imus",Sale,,2,"5,234,791"
1857,"BIG DISCOUNT (up to 500k)! 3-Bedroom Single Attached House and Lot for Sale at PTC Suncrest in Imus, Cavite | Rosanna Model","Carsadang Bago I, Imus",Sale,,2,"5,234,791"
1858,"BIG DISCOUNT (up to 500k)! 3-Bedroom Single Attached House and Lot for Sale at PTC Suncrest in Imus, Cavite | Rosanna Model","Carsadang Bago I, Imus",Sale,,2,"5,234,791"
1859,"BIG DISCOUNT (up to 500k)! 3BR Single Attached House and Lot for Sale at PTC Suncrest in Imus, Cavite | Rosanna Model","Carsadang Bago I, Imus",Sale,,2,"5,234,791"
1860,"Townhouse For Sale! Foreclosed Property! in BF Resort Village, Las Piñas City","Talon Dos, Las Pinas",Sale,,,"5,250,000"
1861,"L-R-1-1039-Acquired Property for Sale in Lots 17 and 19, Block 2, Road Lot 2 corner Road Lot 3, Dona Crisanta Subdivision, Brgy. San Roque, Rosario, Batangas","San Roque, Rosario",Sale,,,"5,250,000"
1862,For Sale 2BR 2-Storey House and Lot in Tarlac City at Camella Tarlac | Bella 88sqm,"Camella Tarlac Access Rd. Maliwalo, Tarlac",Sale,,2,"5,251,000"
1863,For Sale 2BR 2-Storey House and Lot in Tarlac City at Camella Tarlac | Bella 88sqm,"Camella Tarlac Access Rd. Maliwalo, Tarlac",Sale,,2,"5,251,000"
1864,"4BR Single Attached House and Lot for Sale in Mexico, Pampanga at Ajoya Pampanga","Eden, Mexico",Sale,,3,"5,278,000"
1865,"RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Marga 63sqm","Emilio Vergara Hwy Santa Arcadia, Cabanatuan",Sale,,1,"5,282,000"
1866,"3-Bedroom House and Lot for Sale in Imus, Cavite at Lancaster New City | AIRA Model","Alapan II-A, Imus",Sale,,2,"5,282,600"
1867,"3-Bedroom House and Lot for Sale in General Trias, Cavite at Lancaster New City | AIRA Model","Pasong Camachile I, General Trias",Sale,,2,"5,282,600"
1868,"3-Bedroom House and Lot for Sale in Kawit, Cavite at Lancaster New City | AIRA Model","San Sebastian, Kawit",Sale,,2,"5,282,600"
1869,"3 Bedrooms with Balcony for Sale in Alta Eminenza San Jose Del Monte, Bulacan","Bayani Rd, 3023 San Jose del Monte, Philippines Tungkong Mangga, San Jose del Monte",Sale,,1,"5,295,000"
1870,"3BR 2-Storey Townhouse for Sale in Davao City, Davao del Sur at PHINMA Maayo Tugbok | Bulan Model","Tugbok, Davao",Sale,,2,"5,300,000"
1871,"Townhouse with 3 Bedrooms for Sale in Davao City, Davao del Sur at PHINMA Maayo Tugbok | Bulan Model","Tugbok, Davao",Sale,,2,"5,300,000"
1872,"3BR 2-Storey Townhouse for Sale in Davao City, Davao del Sur at PHINMA Maayo Tugbok | Bulan Model","Tugbok, Davao",Sale,,2,"5,300,000"
1873,"Townhouse with 3 Bedrooms for Sale in Davao City, Davao del Sur at PHINMA Maayo Tugbok | Bulan Model","Tugbok, Davao",Sale,,2,"5,300,000"
1874,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 88sqm","MacArthur Hwy Anonas, Urdaneta",Sale,,2,"5,301,000"
1875,"2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Bella 96sqm","MacArthur Hwy Anonas, Urdaneta",Sale,,2,"5,301,000"
1876,Townhouse for sale at Sunrise Alexa Subdivision Hills (Jaden Model),"Dely St Muntingdilaw, Antipolo",Sale,,2,"5,324,500"
1877,"4-Bedroom House and Lot for Sale in Pavia, Iloilo at Parc Regency Residences | OLIVE Model","Ungka II, Pavia",Sale,,2,"5,337,920"
1878,3 Bedroom House & Lot in Amparo Caloocan sells for 5.3M only,"Marang Amparo Caloocan City Amparo, Caloocan",Sale,,2,"5,340,000"
1879,"2BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Bella 88sqm","Aningway Sacatihan, Subic",Sale,,2,"5,362,000"
1880,3BR Beautiful Tuscany Estate Exclusive Subdivision House and Lot Package (NRFO),"Biday, San Fernando",Sale,,2,"5,364,000"
1881,"Ready For You: 3BR SA House and Lot for Sale in Cabanatuan, Nueva Ecija at Ajoya Cabanatuan at  43,175 monthly amortization","Valle Cruz, Cabanatuan",Sale,,2,"5,381,000"
1882,"overlooking house and lot for sale in albur, bohol 1,529 sq.m","Tagbuane, Alburquerque",Sale,,2,"5,400,000"
1883,Spacious Single Attached House and Lot near Bocaue Exit,"Caysio Road, Santa Maria, Bulacan Caysio, Santa Maria",Sale,,2,"5,400,000"
1884,"Brand New 3BR Townhouse for Sale in Cresta Verde, Quezon City, Philhomes","Cresta Verde Ave, Quezon City, Philippines Santa Monica, Quezon City",Sale,,2,"5,400,000"
1885,2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Bella 88sqm,"Camella Tarlac Access Rd. Maliwalo, Tarlac",Sale,,2,"5,406,000"
1886,"For Sale 2BR 2-Storey House and Lot in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Bella 88sqm","Emilio Vergara Hwy Santa Arcadia, Cabanatuan",Sale,,2,"5,425,000"
1887,"RFO 2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Bella 96sqm","MacArthur Hwy Anonas, Urdaneta",Sale,,2,"5,442,000"
1888,"Single Attached house in Laguna, Rosepointe Santa Rosa,2 to 3 bedrooms, Near Sm","Rosepointe Tagapo, Santa Rosa",Sale,,1,"5,450,000"
1889,"3-Bedroom House and Lot for Sale in Kaylaway, Nasugbu, Batangas (Charles 70)","Phirst Editions, Kaylaway, Nasugbu, Batangas, Philippines Kaylaway, Nasugbu",Sale,,2,"5,451,654"
1890,"RFO 3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 89sqm","MacArthur Hwy Anonas, Urdaneta",Sale,,2,"5,465,000"
1891,Single Attached House and Lot For Sale in Zabarte Subd. Quezon City,"Penguin St., Zabarte Subd., Quezon City Kaligayahan, Quezon City",Sale,,2,"5,480,000"
1892,"House and Lot For Sale in A Subdivision, Candau-Ay, Dumaguete City","Candau-Ay, Dumaguete City, Central Visayas, Philippines Candau-Ay, Dumaguete",Sale,,2,"5,500,000"
1893,"3 Bedroom House for Sale in San Pedro, Laguna - Southview Homes","San Vicente, San Pedro",Sale,,2,"5,500,000"
1894,[04845-SFO-345] House & Lot for sale in Brgy del Rosario at San Fernando City Pampanga,"Lot 9-B Corazon Street Saint Bernadette Heights Subdivision Barangay del Rosario City of San Fernando Pampanga Del Rosario, San Fernando",Sale,,5,"5,500,000"
1895,"Newly Built 2-Storey House & Lot for Sale in Mandurriao, Iloilo City","Ana Ros Subdivision, Hibao-an Norte, Mandurriao Mandurriao, Iloilo",Sale,,3,"5,500,000"
1896,[04847-CEB-124] Townhouse for sale in Brgy Tuyod at Consolacion Cebu,"Lot 69 Block 2 Pueblo El Grande Subdivision Phase 3 Barangay Tayud Consolacion Cebu Tayud, Consolacion",Sale,,4,"5,500,000"
1897,"RFO 2BR 2-Storey Townhouse for Sale in Malolos, Bulacan at Camella Provence | Arielle EU 104sqm","Longos, Malolos",Sale,,1,"5,544,000"
1898,"Brand New Aira 3 Bedrooms, 2 Toilets & Bath For Sale in General Trias, Cavite","Alapan II-B, Imus",Sale,,2,"5,569,300"
1899,"2BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Bella 95sqm","Aningway Sacatihan, Subic",Sale,,2,"5,578,000"
1900,"Ready For You: 1BR SA House and Lot (Ananda) for Sale in Compostela, Cebu at Amoa at  90,416 monthly amortization","Tamiao, Compostela",Sale,,1,"5,580,000"
1901,"3 Bedrooms House with Garage For Sale in Liliesville, Caloocan City","Camarin, Caloocan",Sale,,3,"5,600,000"
1902,"2BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Bella SF 115sqm","Aningway Sacatihan, Subic",Sale,,2,"5,605,000"
1903,Near SLEX 3 Bedroom Pag-ibig House Sale Stonebridge Carmona Cavite,"Mabuhay, Carmona",Sale,,2,"5,679,520"
1904,"3-Bedroom House and Lot for Sale in Kawit, Cavite at Lancaster New City | MARGARET Model","San Sebastian, Kawit",Sale,,2,"5,690,000"
1905,"3-Bedroom House and Lot for Sale in General Trias, Cavite at Lancaster New City | MARGARET Model","Pasong Camachile I, General Trias",Sale,,2,"5,690,000"
1906,"2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Bella 110sqm","MacArthur Hwy Anonas, Urdaneta",Sale,,2,"5,691,000"
